id,SMILES,QED,LogP,MolWt,HBA,HBD,TPSA,NumRotBonds,IE,Concentration_mM,N_count,S_count,O_count,P_count,dipole_moment,HOMO,LUMO,HOMO-LUMO Gap,Ionization Potential,Electron Affinity,Electronegativity,Hardness,Softness,Electrophilicity,Electron Donor Capacity,Electron Acceptor Capacity,vdw_volume,vdw_surface_area,Category
1131,CCCCCCCC[N+](C)(C)CCOCCO.[Br-],0.384735163,-0.5638,326.319,2,1,29.46,12,0.755,0.01,1,0,2,0,6.8558,-0.04181,0.02804,0.06985,0.04181,-0.02804,0.006885,0.034925,28.63278454,0.000678643,0.025026143,0.011256143,2494.385,2499.78432,other
1132,CCCCCCCC[n+]1ccccn1.[I-],0.384094449,-0.2664,320.218,1,0,16.77,7,0.809,0.01,2,0,0,0,,,,,,,,,,,,,,,Quinazolines
1133,CCCCCCCCC[n+]1ccccn1.[I-],0.375051575,0.1237,334.245,1,0,16.77,8,0.779,0.01,2,0,0,0,,,,,,,,,,,,,,,Benzimidazoles
1134,CCCCCCCCCC[N+](C)(C)c1ccc(/C=N/C(=S)/N=C/c2ccc([N+](C)(C)CCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.072108081,4.9327,780.844,1,0,24.72,22,0.4472,0.01,4,1,0,0,,,,,,,,,,,,,,,other
1135,CCCCCCCCCC[N+](C)(C)c1ccc(C=NC(=S)N=Cc2ccc([N+](C)(C)CCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.072108081,4.9327,780.844,1,0,24.72,22,0.4472,0.01,4,1,0,0,,,,,,,,,,,,,,,Benzimidazoles
1136,CCCCCCCCCCC1=Nn2cnnc2N(CCCCCCCCCC)C(=O)C1,0.237675584,6.8904,431.669,5,0,63.38,18,0.939,0.01,5,0,1,0,4.4292,-0.23234,-0.0461,0.18624,0.23234,0.0461,0.13922,0.09312,10.73883162,0.104071136,0.289851136,0.011411136,4379.777,4385.67406,other
1137,CCCCCCCCCCC1=Nn2cnnc2N(CCCCCCCCCC)C(=O)C1,0.237675584,6.8904,431.669,5,0,63.38,18,0.939,0.01,5,0,1,0,4.4292,-0.23234,-0.0461,0.18624,0.23234,0.0461,0.13922,0.09312,10.73883162,0.104071136,0.289851136,0.011411136,4379.777,4385.67406,other
1138,CCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/C(=S)/N=C/c2ccc([N+](C)(C)CCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.046089926,6.4931,836.952,1,0,24.72,26,0.4534,0.01,4,1,0,0,,,,,,,,,,,,,,,other
1139,CCCCCCCCCCCC[N+](C)(C)c1ccc(C=NC(=S)N=Cc2ccc([N+](C)(C)CCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.046089926,6.4931,836.952,1,0,24.72,26,0.4534,0.01,4,1,0,0,,,,,,,,,,,,,,,other
1140,CCCCCCCCCCCC[N+](C)(C)CC(O)C(O)C[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.10306851,1.7108,674.732,2,2,40.46,27,0.87,0.01,2,0,2,0,,,,,,,,,,,,,,,Pyridines
1141,CCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.094665948,3.7692,642.734,0,0,0,27,0.84,0.01,2,0,0,0,,,,,,,,,,,,,,,Brominated
1142,CCCCCCCCCCCC[N+](C)(C)CCOCCO.[Br-],0.318840569,0.9966,382.427,2,1,29.46,16,0.768,0.01,1,0,2,0,8.1089,0.00873,0.04705,0.03832,-0.00873,-0.04705,-0.02789,0.01916,52.19206681,0.020298854,0.001988854,0.057768854,3367.465,3373.197168,Pyridines
1143,CCCCCCCCCCCCCCC1C=Nn2cnnc2N(CCCCCCCCCCCCCC)C1=O,0.109198832,9.8671,543.885,5,0,63.38,26,0.953,0.01,5,0,1,0,4.0625,-0.23613,-0.05638,0.17975,0.23613,0.05638,0.146255,0.089875,11.12656467,0.11900153,0.31019403,0.01768403,5825.899,5821.615344,Pyridines
1144,CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/C(=S)/N=C/c2ccc([N+](C)(C)CCCCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.029729785,9.6139,949.168,1,0,24.72,34,0.5036,0.01,4,1,0,0,,,,,,,,,,,,,,,other
1145,CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(C=NC(=S)N=Cc2ccc([N+](C)(C)CCCCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.029729785,9.6139,949.168,1,0,24.72,34,0.5036,0.01,4,1,0,0,,,,,,,,,,,,,,,Schiff bases
1146,CCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.056274874,8.5357,645.94,1,1,29.1,33,0.946,0.01,2,0,1,0,6.961,-0.00504,0.04595,0.05099,0.00504,-0.04595,-0.020455,0.025495,39.22337713,0.008205668,0.000498168,0.041408168,,,other
1147,CCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.056274874,8.5357,645.94,1,1,29.1,33,0.843,0.01,2,0,1,0,6.961,-0.00504,0.04595,0.05099,0.00504,-0.04595,-0.020455,0.025495,39.22337713,0.008205668,0.000498168,0.041408168,,,other
1148,CCCCCCCCCCCCCCCCCN1C(=O)CSc2ccccc21,0.260555783,7.9967,403.676,2,0,20.31,16,0.706,0.01,1,1,1,0,2.8278,-0.21356,-0.02601,0.18755,0.21356,0.02601,0.119785,0.093775,10.66382298,0.076504645,0.243177145,0.003607145,4417.266,4408.077576,other
1149,CCCCCCCCCCCCOC1C(C2CO2)OC2OC(C)(C)OC21,0.351079522,4.5677,370.53,5,0,49.45,13,0.901,0.01,0,0,5,0,1.754,-0.24812,0.05827,0.30639,0.24812,-0.05827,0.094925,0.153195,6.527628186,0.029409431,0.200931931,0.011081931,4146.793,4140.41364,Schiff bases
1150,CCCCCCOC1C(C2CO2)OC2OC(C)(C)OC21,0.530393373,2.2271,286.368,5,0,49.45,7,0.868,0.01,0,0,5,0,3.8401,-0.24799,0.06618,0.31417,0.24799,-0.06618,0.090905,0.157085,6.365980202,0.026303336,0.195750836,0.013940836,2389.877,2391.419779,other
1151,CCCCCCSc1ncnn1N,0.43089848,1.6643,200.311,5,1,56.73,6,0.87,0.01,4,1,0,0,0.9896,-0.21633,0.01156,0.22789,0.21633,-0.01156,0.102385,0.113945,8.776163939,0.045998895,0.205356395,0.000586395,1766.591,1770.584544,other
1152,CCCN(CCC)Cc1ccc2cccnc2c1O,0.860282465,3.5624,258.365,3,1,36.36,6,0.866,0.01,2,0,1,0,2.8255,-0.19511,-0.05944,0.13567,0.19511,0.05944,0.127275,0.067835,14.74165254,0.119399467,0.280591967,0.026041967,2581.298,2577.4941,Brominated
1153,CCN(CC)CCN1C(=O)C(=O)c2cc(Br)ccc21,0.780336143,2.3202,325.206,3,0,40.62,5,0.862,0.01,2,0,2,0,5.2138,-0.22696,-0.10315,0.12381,0.22696,0.10315,0.165055,0.061905,16.15378402,0.220040005,0.416047505,0.085937505,2746.644,2753.443227,other
1154,CCN(CC)CCN1C(=O)C(=O)c2cc(F)ccc21,0.75995588,1.6968,264.3,3,0,40.62,5,0.743,0.01,2,0,2,0,5.9165,-0.21443,-0.09657,0.11786,0.21443,0.09657,0.1555,0.05893,16.96928559,0.205160784,0.390125784,0.079125784,2094.817,2096.911908,other
1155,CCN(CC)CCN1C(=O)C(=O)c2ccccc21,0.740220911,1.5577,246.31,3,0,40.62,5,0.703,0.01,2,0,2,0,5.3937,-0.2209,-0.09391,0.12699,0.2209,0.09391,0.157405,0.063495,15.7492716,0.195104607,0.384257107,0.069447107,2199.114,2197.799973,Schiff bases
1156,CCN(CC)CCOCc1ccc(O)c2ncccc12,0.788610417,2.7988,274.364,4,1,45.59,7,0.873,0.01,2,0,2,0,2.7138,-0.20133,-0.05433,0.147,0.20133,0.05433,0.12783,0.0735,13.60544218,0.111159924,0.275739924,0.020079924,2210.691,2210.439555,Brominated
1157,CCN1C(=O)CC(C)=Nn2cnnc21,0.642205578,0.2587,193.21,5,0,63.38,1,0.904,0.01,5,0,1,0,4.1465,-0.23644,-0.04752,0.18892,0.23644,0.04752,0.14198,0.09446,10.58649164,0.106702945,0.295912945,0.011952945,1418.466,,Brominated
1158,CCOC(=O)C1N=NN(CC2(CC)COC(c3ccccc3)=N2)C1C(=O)OCC,0.617634474,2.1584,402.451,9,0,102.15,8,0.782,0.01,4,0,5,0,3.5396,-0.23211,-0.04097,0.19114,0.23211,0.04097,0.13654,0.09557,10.46353458,0.097536735,0.281861735,0.008781735,3574.703,3578.035272,other
1159,CCOC(=O)CC(=O)NCc1ccc(O)c2ncccc12,0.64283812,1.5098,288.303,5,2,88.52,5,0.671,0.01,2,0,4,0,4.5117,-0.20792,-0.06355,0.14437,0.20792,0.06355,0.135735,0.072185,13.85329362,0.127616473,0.299443973,0.027973973,1870.664,1866.812505,other
1160,CCOP(=O)(O)C(NC)c1cccc(OC)c1,0.765927801,2.1351,259.242,4,2,67.79,6,0.432,0.01,1,0,4,1,3.2881,-0.21765,-0.00766,0.20999,0.21765,0.00766,0.112655,0.104995,9.52426306,0.060436921,0.225589421,0.000279421,2161.385,2156.757408,other
1161,CCOP(=O)(O)C(NC)c1ccccc1OC,0.765927801,2.1351,259.242,4,2,67.79,6,0.6268,0.01,1,0,4,1,1.6825,-0.21915,-0.01016,0.20899,0.21915,0.01016,0.114655,0.104495,9.569835877,0.062901426,0.229803926,0.000493926,1961.636,1962.204235,other
1162,CN(C)c1ccc(/C=C/C2=NN(C(N)=S)C(c3ccc(N(C)C)cc3)C2)cc1,0.78147657,3.8784,393.56,4,1,48.1,5,0.946,0.01,5,1,0,0,8.2336,-0.18118,-0.05254,0.12864,0.18118,0.05254,0.11686,0.06432,15.54726368,0.106158734,0.255178734,0.021458734,4081.667,4093.112184,Quinolines
1163,CN(C)c1ccc(/C=C/c2nc3ccccc3[nH]c2=O)cc1,0.806113567,3.1595,291.354,3,1,48.99,3,0.873,0.01,3,0,1,0,1.891,-0.18511,-0.06769,0.11742,0.18511,0.06769,0.1264,0.05871,17.03287345,0.136066769,0.291821769,0.039021769,2211.304,2210.77134,Indigo derivative
1164,CN(C)c1ccc(/C=N/Cc2ccc(O)c3ncccc23)cc1,0.748879178,3.6255,305.381,4,1,48.72,4,0.882,0.01,3,0,1,0,5.0518,-0.19195,-0.05344,0.13851,0.19195,0.05344,0.122695,0.069255,14.43939066,0.108685749,0.266008249,0.020618249,2809.912,2803.839003,Indigo derivative
1165,CN(C)Cc1ccc2cccnc2c1O,0.808795169,2.002,202.257,3,1,36.36,2,0.845,0.01,2,0,1,0,3.1673,-0.19876,-0.06007,0.13869,0.19876,0.06007,0.129415,0.069345,14.42065037,0.120760273,0.284847773,0.026017773,1634.123,,Indigo derivative
1166,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,0.817874432,4.5284,314.86,2,0,6.48,4,0.906,0.01,2,0,0,0,1.6998,-0.19631,-0.01181,0.1845,0.19631,0.01181,0.10406,0.09225,10.8401084,0.058690968,0.208875968,0.000755968,3094.8,3088.258854,Quinolines
1167,CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,0.846319882,2.1118,266.3,2,1,49.41,2,0.786,0.01,2,0,2,0,2.093,-0.24292,-0.02694,0.21598,0.24292,0.02694,0.13493,0.10799,9.260116677,0.084295328,0.273220328,0.003360328,2640.044,2639.966108,other
1168,Cn1c(-c2ccc([N+](=O)[O-])cc2)nc2ccccc2c1=O,0.533791648,2.5087,281.271,5,0,78.03,2,0.822,0.01,3,0,3,0,2.8491,-0.23684,-0.10351,0.13333,0.23684,0.10351,0.170175,0.066665,15.00037501,0.21720191,0.42070941,0.08035941,2239.417,2237.177435,Triazole
1169,Cn1c(-c2ccc(O)cc2)nc2ccccc2c1=O,0.722669886,2.3061,252.273,4,1,55.12,1,0.8426,0.01,2,0,2,0,3.0641,-0.21993,-0.03586,0.18407,0.21993,0.03586,0.127895,0.092035,10.86543163,0.088863644,0.262776144,0.006986144,1952.928,1951.283208,Quinolines
1170,Cn1c(-c2ccccc2)nc2ccccc2c1=O,0.650602752,2.6005,236.274,3,0,34.89,1,0.8155,0.01,2,0,1,0,2.7296,-0.22355,-0.04071,0.18284,0.22355,0.04071,0.13213,0.09142,10.93852549,0.095484232,0.273324232,0.009064232,1792.824,1795.065462,Phosphonate esters
1171,CN1CCN(C(=S)NCc2ccc(O)c3ncccc23)CC1,0.82033759,1.5623,316.43,4,2,51.63,2,0.904,0.01,4,1,1,0,4.1426,-0.19666,-0.06823,0.12843,0.19666,0.06823,0.132445,0.064215,15.57268551,0.136585518,0.301138018,0.036248018,3105.096,3097.333431,Phosphonate esters
1172,CN1CCN(Cc2ccc3cccnc3c2O)CC1,0.888421427,1.6878,257.337,4,1,39.6,2,0.872,0.01,3,0,1,0,4.2382,-0.19511,-0.04541,0.1497,0.19511,0.04541,0.12026,0.07485,13.36005344,0.09660967,0.25429467,0.01377467,2244.138,2243.518656,other
1173,CNc1ccc(OC)cc1,0.669935642,1.7369,137.182,2,1,21.26,2,0.738,0.01,1,0,1,0,1.6379,-0.17728,0.00788,0.18516,0.17728,-0.00788,0.0847,0.09258,10.801469,0.038745355,0.169735355,0.000335355,1109.809,,Quinoxalines
1174,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.787087879,0.8768,310.335,7,2,116.43,5,0.7359,0.01,4,1,4,0,6.944,-0.22681,-0.03722,0.18959,0.22681,0.03722,0.132015,0.094795,10.54907959,0.09192447,0.27133697,0.00730697,2354.492,2355.22815,other
1175,COc1cc(O)ccc1-c1nc(-c2ccccc2)c(-c2ccccc2)n1-c1ccccc1,0.35029642,6.5875,418.496,4,1,47.28,5,0.906,0.01,2,0,2,0,5.6825,-0.18662,-0.02364,0.16298,0.18662,0.02364,0.10513,0.08149,12.27144435,0.067813946,0.213688946,0.003428946,3580.085,3583.489865,Quinolines
1176,COc1ccc(/C=C/C(=O)c2ccc(OCC(=O)O)cc2)cc1,0.628144734,3.0547,312.321,4,1,72.83,7,0.8209,0.01,0,0,5,0,6.183,-0.21494,-0.0549,0.16004,0.21494,0.0549,0.13492,0.08002,12.49687578,0.113742854,0.288672854,0.018832854,2531.261,2526.699072,other
1177,COc1ccc(/C=C/c2nc3ccc(C)cc3[nH]c2=O)cc1,0.8045268,3.41052,292.338,3,1,54.98,3,0.78,0.01,2,0,2,0,1.7033,-0.19994,-0.06992,0.13002,0.19994,0.06992,0.13493,0.06501,15.38224888,0.140025418,0.307460418,0.037600418,2303.594,2297.341132,Imidazoles
1178,COc1ccc(/C=C/c2nc3ccccc3[nH]c2=O)cc1,0.800581628,3.1021,278.311,3,1,54.98,3,0.81,0.01,2,0,2,0,1.4097,-0.20325,-0.06961,0.13364,0.20325,0.06961,0.13643,0.06682,14.96557917,0.139278247,0.309118247,0.036258247,2326.492,2329.09939,Quinazolines
1179,COc1ccc(/C=N\\N2C(=S)NNC2C)cc1,0.620574287,1.0698,250.327,4,2,48.89,3,0.77,0.01,4,1,1,0,4.0079,-0.20217,-0.04334,0.15883,0.20217,0.04334,0.122755,0.079415,12.59207958,0.094873702,0.257336202,0.011826202,1840.749,1846.09857,Quinazolines
1180,COc1ccc(/N=C(/N=N/c2ccccc2)C(C)=O)cc1,0.480899034,4.0981,281.315,4,0,63.38,4,0.9205,0.01,3,0,2,0,3.2957,-0.20574,-0.10045,0.10529,0.20574,0.10045,0.153095,0.052645,18.99515624,0.222604986,0.402022486,0.095832486,2151.092,2147.06558,Quinazolines
1181,COc1ccc(C=O)cc1Br,0.706989908,2.2702,215.046,2,0,26.3,2,0.761,0.01,0,0,2,0,3.1276,-0.23775,-0.06176,0.17599,0.23775,0.06176,0.149755,0.087995,11.36428206,0.127430877,0.321183377,0.021673377,1265.382,1264.337004,Quinolines
1182,COc1ccc(C2=NNC(c3ccc(OCC(=O)O)cc3)C2)cc1,0.852738092,2.5973,326.352,5,2,80.15,6,0.71,0.01,2,0,4,0,2.9578,-0.17938,-0.0196,0.15978,0.17938,0.0196,0.09949,0.07989,12.51721117,0.061949306,0.201384306,0.002404306,2741.067,2744.1468,other
1183,COc1ccc(N)c([N+](=O)[O-])c1,0.408306999,1.1856,168.152,4,1,78.39,2,0.69,0.01,2,0,3,0,5.6806,-0.20815,-0.08355,0.1246,0.20815,0.08355,0.14585,0.0623,16.05136437,0.170724097,0.347724097,0.056024097,1346.271,,Anisole
1184,COc1ccc(OC)c(/C=C/C(=O)c2ccc(OCC(=O)O)cc2)c1,0.586382784,3.0633,342.347,5,1,82.06,8,0.8974,0.01,0,0,6,0,4.8031,-0.20203,-0.0535,0.14853,0.20203,0.0535,0.127765,0.074265,13.46529321,0.109903018,0.274800518,0.019270518,2819.208,2812.90581,other
1185,COc1cccc(-c2cnc3cc([N+](=O)[O-])ccc3n2)c1OC,0.542794258,3.2222,311.297,6,0,87.38,4,0.86,0.01,3,0,4,0,8.1065,-0.23015,-0.10819,0.12196,0.23015,0.10819,0.16917,0.06098,16.39881929,0.234654714,0.434314714,0.095974714,2623.201,2623.48941,Imidazoles
1186,COc1cccc(-c2cnc3ccccc3n2)c1OC,0.729162508,3.314,266.3,4,0,44.24,3,0.903,0.01,2,0,2,0,2.5633,-0.21887,-0.07441,0.14446,0.21887,0.07441,0.14664,0.07223,13.84466288,0.148852898,0.331607898,0.038327898,2229.026,2228.035168,Chalcone
1187,N#CCc1cc(CN2CCOCC2)c(O)c2ncccc12,0.930455472,1.83868,283.331,5,1,69.38,3,0.8,0.01,3,0,2,0,2.822,-0.21772,-0.07196,0.14576,0.21772,0.07196,0.14484,0.07288,13.72118551,0.143925807,0.325205807,0.035525807,1765.693,1765.97824,other
1188,Nc1ccc(S(N)(=O)=O)cc1,0.580550982,-0.0838,172.209,3,2,86.18,1,0.6994,0.01,2,1,2,0,5.6607,-0.22165,-0.01672,0.20493,0.22165,0.01672,0.119185,0.102465,9.759430049,0.069316665,0.239734165,0.001364165,1244.295,,other
1189,Nc1ccc2sc3ccc(N)cc3c2c1,0.564415058,3.2189,214.293,3,2,52.04,0,0.5033,0.01,2,1,0,0,2.5639,-0.1775,-0.02882,0.14868,0.1775,0.02882,0.10316,0.07434,13.45170837,0.071576443,0.211906443,0.005586443,1518.486,1513.81395,other
1190,NCCNCc1ccc(O)c2ncccc12,0.667781837,0.9887,217.272,4,3,71.17,4,0.978,0.01,3,0,1,0,3.7019,-0.20244,-0.04967,0.15277,0.20244,0.04967,0.126055,0.076385,13.09157557,0.104011671,0.268259171,0.016149171,1911.28,,other
1191,NCCOCc1ccc(O)c2ncccc12,0.761334114,1.4157,218.256,4,2,68.37,4,0.974,0.01,2,0,2,0,3.9154,-0.20775,-0.06543,0.14232,0.20775,0.06543,0.13659,0.07116,14.05283867,0.131090698,0.303260698,0.030080698,1958.37,1959.41928,Anisole
1192,Nn1c(Cc2cccs2)nnc1Cc1cccs1,0.743871228,2.2965,276.39,6,1,56.73,4,0.873,0.01,4,2,0,0,4.617,-0.22202,-0.02313,0.19889,0.22202,0.02313,0.122575,0.099445,10.05580974,0.075542414,0.247839914,0.002689914,1803.841,1799.95539,other
1193,O=C(C/N=C\\C=C\\c1ccccc1)O[K],0.575799902,1.3973,227.304,3,0,38.66,4,0.145,0.01,1,0,2,0,9.7675,-0.17852,-0.05851,0.12001,0.17852,0.05851,0.118515,0.060005,16.66527789,0.117038624,0.265556124,0.028526124,1794.961,1790.706575,Anisole
1194,O(C)C1C=CC(=CC=1)C1=C(C(N)OC2C1=CC=C1C=CC=NC=21)C#N,0.780328242,3.24608,329.359,5,1,81.16,2,0.609,0.01,3,0,2,0,5.0183,-0.21345,-0.07664,0.13681,0.21345,0.07664,0.145045,0.068405,14.61881441,0.153775689,0.333023189,0.042933189,2471.269,2466.145947,Chalcone
1195,O=C(C[n+]1ccccn1)c1ccc(Cl)cc1.[Br-],0.532972111,-1.0906,313.582,2,0,33.84,3,0.55,0.01,2,0,1,0,,,,,,,,,,,,,1922.811,1920.690486,other
1196,O=C(Cn1c(-c2ccc(Cl)cc2)nc2ccccc21)Nc1ccccc1,0.555933285,4.9954,361.832,3,1,46.92,4,0.813,0.01,3,0,1,0,2.8821,-0.22507,-0.04252,0.18255,0.22507,0.04252,0.133795,0.091275,10.95590249,0.098061364,0.277493864,0.009903864,2553.598,2559.173099,other
1197,O=C(NCc1ccccc1)NCc1ccccc1,0.847236209,2.686,240.306,1,2,41.13,4,0.25,0.01,2,0,1,0,3.8212,-0.22779,-0.00773,0.22006,0.22779,0.00773,0.11776,0.11003,9.088430428,0.06301653,0.23579153,0.00027153,2002.598,2000.4417,other
1198,O=C(O[K])C(Cc1c[nH]c2ccccc12)/N=C\\C=C\\c1ccccc1,0.542892761,3.4899,356.466,3,1,54.45,6,0.44,0.01,2,0,2,0,10.5316,-0.15795,-0.05958,0.09837,0.15795,0.05958,0.108765,0.049185,20.33140185,0.120258465,0.253615965,0.036085965,2608.406,2623.31088,other
1199,CCCCCCNc1nc(NCCCN(C)C)nc(NCCCN(C)C)n1,0.377652927,2.591,380.585,8,3,81.24,16,0.786,0.01,8,0,0,0,1.1634,-0.2087,0.00727,0.21597,0.2087,-0.00727,0.100715,0.107985,9.260545446,0.046967223,0.201674723,0.000244723,3842.763,3850.315875,Thiophenes
1200,[Br-].c1ccc(CCC[n+]2ccn(CCc3ccccc3)c2)cc1,0.539835439,0.6551,371.322,1,0,8.81,7,0.725,0.01,2,0,0,0,2.4361,-0.04484,-0.00458,0.04026,0.04484,0.00458,0.02471,0.02013,49.67709886,0.015166023,0.049941023,0.000521023,2102.904,2103.66874,Quinolines
1201,[Br-].c1ccc(CCn2cc[n+](Cc3ccccc3)c2)cc1,0.580158262,0.0706,343.268,1,0,8.81,5,0.732,0.01,2,0,0,0,2.4579,-0.1161,-0.00893,0.10717,0.1161,0.00893,0.062515,0.053585,18.66193898,0.036466597,0.125774097,0.000744097,2456.331,2454.639234,Quinolines
1202,O=c1[nH]c2ccccc2nc1/C=C/c1ccc(Cl)cc1,0.777972763,3.7469,282.73,2,1,45.75,2,0.836,0.01,2,0,1,0,4.1556,-0.21498,-0.08034,0.13464,0.21498,0.08034,0.14766,0.06732,14.85442662,0.161939064,0.343259064,0.047939064,2054.859,2059.982442,other
1203,O=c1[nH]c2ccccc2nc1/C=C/c1ccccc1,0.7570681,3.0935,248.285,2,1,45.75,2,0.87,0.01,2,0,1,0,2.1147,-0.21169,-0.07536,0.13633,0.21169,0.07536,0.143525,0.068165,14.67028534,0.151099726,0.328707226,0.041657226,1950.939,,other
1204,O=C1C=CC(=O)N1c1ccccc1,0.596503289,1.116,173.171,2,0,37.38,1,0.883,0.01,1,0,2,0,0.9152,-0.23895,-0.10054,0.13841,0.23895,0.10054,0.169745,0.069205,14.44982299,0.208174012,0.412521512,0.073031512,1223.426,,other
1205,O=c1c2ccccc2[nH]c2ccc([N+](=O)[O-])cc12,0.403203132,2.5895,240.218,3,1,76,1,0.622,0.01,2,0,3,0,8.5878,-0.23123,-0.08879,0.14244,0.23123,0.08879,0.16001,0.07122,14.04099972,0.179747263,0.375367263,0.055347263,1490.554,,Pyridines
1206,O=c1n(Cc2ccc(O)c3ncccc23)c2ccccc2n1Cc1ccc(O)c2ncccc12,0.416817601,4.4072,448.482,7,2,93.17,4,0.9,0.01,4,0,3,0,0.4513,-0.20615,-0.06181,0.14434,0.20615,0.06181,0.13398,0.07217,13.85617293,0.124363589,0.294428589,0.026468589,3184.061,3176.00735,Benzimidazoles
1207,O=C1Nc2ccccc2SC1c1ccc(Cl)cc1,0.847941652,4.1255,275.76,2,1,29.1,1,0.85,0.01,1,1,1,0,4.1474,-0.21679,-0.03368,0.18311,0.21679,0.03368,0.125235,0.091555,10.92239637,0.085652369,0.256664869,0.006194869,2226.387,2232.895096,other
1208,O=Cc1c(-c2ccccc2)nc2ncccn12,0.625606628,2.2088,223.235,4,0,47.26,2,0.85,0.01,3,0,1,0,4.5922,-0.22991,-0.07294,0.15697,0.22991,0.07294,0.151425,0.078485,12.74128814,0.146075878,0.336743378,0.033893378,1778.799,,other
1209,O=P(O)(O)CN(CCN(CP(=O)(O)O)CP(=O)(O)O)CCN(CP(=O)(O)O)CP(=O)(O)O,0.085826193,-2.4316,573.199,8,10,297.37,16,0.722,0.01,3,0,15,5,7.8806,-0.23226,-3.00E-05,0.23223,0.23226,3.00E-05,0.116145,0.116115,8.612151746,0.058087504,0.232290004,3.88E-09,3884.477,3881.902882,Triazines
1210,O=S(=O)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,0.669269887,2.0746,362.403,6,0,77.66,8,0.952,0.01,0,1,6,0,7.358,-0.23173,-0.03501,0.19672,0.23173,0.03501,0.13337,0.09836,10.16673444,0.090420684,0.272970684,0.006230684,2602.083,2592.554714,other
1211,O=S(=O)(O)CCC[n+]1ccn(Cc2ccc(OC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F)cc2)c1,0.124452138,6.9628,727.413,4,1,72.41,10,0.931,0.01,2,1,4,0,16.8136,-0.07477,-0.05979,0.01498,0.07477,0.05979,0.06728,0.00749,133.5113485,0.302176128,0.373201128,0.238641128,4589.808,4583.178347,other
1212,O=S(=O)(O)CCC[n+]1ccn(Cc2ccc(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c1,0.144740849,4.5067,679.453,6,1,106.55,13,0.738,0.01,2,2,6,0,6.1888,-0.05818,-0.02709,0.03109,0.05818,0.02709,0.042635,0.015545,64.32936636,0.058467135,0.108874635,0.023604635,4177.498,4167.7931,Quinoxalines
1213,Oc1c(CN2CCN(c3ccc(Cl)cc3)CC2)ccc2cccnc12,0.7744217,3.916,353.853,4,1,39.6,3,0.878,0.01,3,0,1,0,5.7938,-0.18527,-0.06407,0.1212,0.18527,0.06407,0.12467,0.0606,16.50165017,0.128239347,0.283209347,0.033869347,3108.734,3113.605056,other
1214,Oc1ccc(/C=N/Cc2ccc(F)cc2)c(O)c1,0.81680249,2.856,245.253,3,2,52.82,3,0.83,0.01,1,0,2,0,1.2955,-0.21595,-0.04424,0.17171,0.21595,0.04424,0.130095,0.085855,11.64754528,0.098565657,0.271588157,0.011398157,1952.944,1953.66771,other
1215,Oc1ccc(/C=N/Cc2ccccc2)c(O)c1,0.791971362,2.7169,227.263,3,2,52.82,3,0.86,0.01,1,0,2,0,3.4763,-0.21336,-0.03124,0.18212,0.21336,0.03124,0.1223,0.09106,10.98177026,0.082128761,0.249958761,0.005358761,2040.156,,Quinolines
1216,Oc1ccc(/C=N\NC(=S)Nc2ccccc2)cc1,0.456255118,2.7127,271.345,3,3,56.65,3,0.6958,0.01,3,1,1,0,5.2545,-0.20439,-0.04577,0.15862,0.20439,0.04577,0.12508,0.07931,12.60875047,0.098631991,0.263366991,0.013206991,2600.674,2604.913854,Quinolines
1217,Oc1ccc(CC2=NCCN2)c2cccnc12,0.816738641,1.4846,227.267,4,2,57.51,2,0.8906,0.01,3,0,1,0,2.5279,-0.20848,-0.05665,0.15183,0.20848,0.05665,0.132565,0.075915,13.17262728,0.115744446,0.286266946,0.021136946,1896.096,1891.60513,Benzimidazoles
1218,Oc1ccc(CC2=NCCO2)c2cccnc12,0.853802392,1.9116,228.251,4,1,54.71,2,0.8174,0.01,2,0,2,0,3.671,-0.2038,-0.0607,0.1431,0.2038,0.0607,0.13225,0.07155,13.97624039,0.122222659,0.290247659,0.025747659,1537.213,1532.45761,other
